"month","volume","group","seasonal"
200,1915777237.3582,"Near Prime","Unadjusted"
201,1727642086.71652,"Near Prime","Unadjusted"
60,9244481856,"Prime","Unadjusted"
61,9482208576,"Prime","Unadjusted"
62,11630472048,"Prime","Unadjusted"
63,11269207344,"Prime","Unadjusted"
64,11137227984,"Prime","Unadjusted"
65,11600242512,"Prime","Unadjusted"
66,10976676720,"Prime","Unadjusted"
67,13105279152,"Prime","Unadjusted"
68,12368003856,"Prime","Unadjusted"
69,10476437280,"Prime","Unadjusted"
70,9842559312,"Prime","Unadjusted"
71,8551394448,"Prime","Unadjusted"
72,8834445456,"Prime","Unadjusted"
73,9115715808,"Prime","Unadjusted"
74,9962136240,"Prime","Unadjusted"
75,9869468064,"Prime","Unadjusted"
76,10262271888,"Prime","Unadjusted"
77,9750884544,"Prime","Unadjusted"
78,9926873424,"Prime","Unadjusted"
79,10547514768,"Prime","Unadjusted"
80,10504137744,"Prime","Unadjusted"
81,10714791216,"Prime","Unadjusted"
82,10079527488,"Prime","Unadjusted"
83,9618848736,"Prime","Unadjusted"
84,9580501824,"Prime","Unadjusted"
85,9788930496,"Prime","Unadjusted"
86,10641740496,"Prime","Unadjusted"
87,10335357648,"Prime","Unadjusted"
88,9927787344,"Prime","Unadjusted"
89,9764101776,"Prime","Unadjusted"
90,10257204432,"Prime","Unadjusted"
91,10518959136,"Prime","Unadjusted"
92,9460522896,"Prime","Unadjusted"
93,10156665120,"Prime","Unadjusted"
94,9503516448,"Prime","Unadjusted"
95,8673271536,"Prime","Unadjusted"
96,8493138528,"Prime","Unadjusted"
97,7885447728,"Prime","Unadjusted"
98,8488548768,"Prime","Unadjusted"
99,8447317920,"Prime","Unadjusted"
100,8161076160,"Prime","Unadjusted"
101,7863148032,"Prime","Unadjusted"
102,7674820704,"Prime","Unadjusted"
103,7054141296,"Prime","Unadjusted"
104,6369879600,"Prime","Unadjusted"
105,5800256592,"Prime","Unadjusted"
106,5338694784,"Prime","Unadjusted"
107,3957813360,"Prime","Unadjusted"
108,3436721376,"Prime","Unadjusted"
109,3091690848,"Prime","Unadjusted"
110,3415406304,"Prime","Unadjusted"
111,3332770416,"Prime","Unadjusted"
112,3106139472,"Prime","Unadjusted"
113,3089334096,"Prime","Unadjusted"
114,2983260432,"Prime","Unadjusted"
115,3232907520,"Prime","Unadjusted"
116,2619263664,"Prime","Unadjusted"
117,2866275696,"Prime","Unadjusted"
118,3011642688,"Prime","Unadjusted"
119,2730539472,"Prime","Unadjusted"
120,2569150224,"Prime","Unadjusted"
121,2192102208,"Prime","Unadjusted"
122,2639281392,"Prime","Unadjusted"
123,2873802192,"Prime","Unadjusted"
124,2769220704,"Prime","Unadjusted"
125,3123441696,"Prime","Unadjusted"
126,2914893744,"Prime","Unadjusted"
127,3473589744,"Prime","Unadjusted"
128,3255666624,"Prime","Unadjusted"
129,3283838832,"Prime","Unadjusted"
130,3327483840,"Prime","Unadjusted"
131,3381302976,"Prime","Unadjusted"
132,2861432448,"Prime","Unadjusted"
133,2874211728,"Prime","Unadjusted"
134,3447951936,"Prime","Unadjusted"
135,3278933472,"Prime","Unadjusted"
136,3709588608,"Prime","Unadjusted"
137,3512676672,"Prime","Unadjusted"
138,3556681008,"Prime","Unadjusted"
139,3910285296,"Prime","Unadjusted"
140,3946034928,"Prime","Unadjusted"
141,3998870688,"Prime","Unadjusted"
142,4072825344,"Prime","Unadjusted"
143,3618939360,"Prime","Unadjusted"
144,3329869920,"Prime","Unadjusted"
145,3299217360,"Prime","Unadjusted"
146,3782275968,"Prime","Unadjusted"
147,3935010432,"Prime","Unadjusted"
148,4292332512,"Prime","Unadjusted"
149,3842625408,"Prime","Unadjusted"
150,4080392736,"Prime","Unadjusted"
151,4147274928,"Prime","Unadjusted"
152,3736136352,"Prime","Unadjusted"
153,4347479280,"Prime","Unadjusted"
154,4294366416,"Prime","Unadjusted"
155,3951832848,"Prime","Unadjusted"
156,3933375120,"Prime","Unadjusted"
157,3486726816,"Prime","Unadjusted"
158,4317196656,"Prime","Unadjusted"
159,4427605536,"Prime","Unadjusted"
160,4406384832,"Prime","Unadjusted"
161,4850388768,"Prime","Unadjusted"
162,5068574112,"Prime","Unadjusted"
163,4981577616,"Prime","Unadjusted"
164,4750262976,"Prime","Unadjusted"
165,4951586304,"Prime","Unadjusted"
166,5388563040,"Prime","Unadjusted"
167,5126499360,"Prime","Unadjusted"
168,4808884176,"Prime","Unadjusted"
169,4515164160,"Prime","Unadjusted"
170,5260830384,"Prime","Unadjusted"
171,5703984096,"Prime","Unadjusted"
172,5526597552,"Prime","Unadjusted"
173,5336441280,"Prime","Unadjusted"
174,6434287440,"Prime","Unadjusted"
175,5457313440,"Prime","Unadjusted"
176,5105642304,"Prime","Unadjusted"
177,5806703376,"Prime","Unadjusted"
178,5504174736,"Prime","Unadjusted"
179,5352840624,"Prime","Unadjusted"
180,5007629712,"Prime","Unadjusted"
181,5004697056,"Prime","Unadjusted"
182,6008022720,"Prime","Unadjusted"
183,5906399424,"Prime","Unadjusted"
184,6269782032,"Prime","Unadjusted"
185,5860412640,"Prime","Unadjusted"
186,6285205680,"Prime","Unadjusted"
187,6286411872,"Prime","Unadjusted"
188,6118014576,"Prime","Unadjusted"
189,7402867968,"Prime","Unadjusted"
190,6510314579.50923,"Prime","Unadjusted"
191,6429396218.22492,"Prime","Unadjusted"
192,5534323362.74712,"Prime","Unadjusted"
193,5639955131.04707,"Prime","Unadjusted"
194,6733872306.59631,"Prime","Unadjusted"
195,6169668959.10011,"Prime","Unadjusted"
196,7165555336.77392,"Prime","Unadjusted"
197,6817956852.7155,"Prime","Unadjusted"
198,8208857837.32967,"Prime","Unadjusted"
199,6739816203.63841,"Prime","Unadjusted"
200,6547758055.43411,"Prime","Unadjusted"
201,6139131443.7133,"Prime","Unadjusted"
60,31132796928,"Superprime","Unadjusted"
61,30293316672,"Superprime","Unadjusted"
62,37347044880,"Superprime","Unadjusted"
63,36811098384,"Superprime","Unadjusted"
64,36697327920,"Superprime","Unadjusted"
65,36823850592,"Superprime","Unadjusted"
66,36821952096,"Superprime","Unadjusted"
67,44546176896,"Superprime","Unadjusted"
68,48352305552,"Superprime","Unadjusted"
69,34297045776,"Superprime","Unadjusted"
70,35139616416,"Superprime","Unadjusted"
71,30428015376,"Superprime","Unadjusted"
72,28587882912,"Superprime","Unadjusted"
73,35627576112,"Superprime","Unadjusted"
74,32618693904,"Superprime","Unadjusted"
75,31033552224,"Superprime","Unadjusted"
76,32673732768,"Superprime","Unadjusted"
77,33087397632,"Superprime","Unadjusted"
78,33400061136,"Superprime","Unadjusted"
79,38695586592,"Superprime","Unadjusted"
80,41356003776,"Superprime","Unadjusted"
81,35412537024,"Superprime","Unadjusted"
82,34330179072,"Superprime","Unadjusted"
83,33017823744,"Superprime","Unadjusted"
84,30886005024,"Superprime","Unadjusted"
85,33989972928,"Superprime","Unadjusted"
86,35015504832,"Superprime","Unadjusted"
87,35144807856,"Superprime","Unadjusted"
88,32866198320,"Superprime","Unadjusted"
89,33644045664,"Superprime","Unadjusted"
90,33477131376,"Superprime","Unadjusted"
91,34148621280,"Superprime","Unadjusted"
92,31291084752,"Superprime","Unadjusted"
93,35352451872,"Superprime","Unadjusted"
94,34121132160,"Superprime","Unadjusted"
95,32603293392,"Superprime","Unadjusted"
96,29824680240,"Superprime","Unadjusted"
97,28242524256,"Superprime","Unadjusted"
98,32262436032,"Superprime","Unadjusted"
99,33437421456,"Superprime","Unadjusted"
100,33272243280,"Superprime","Unadjusted"
101,34577951184,"Superprime","Unadjusted"
102,43628810160,"Superprime","Unadjusted"
103,31445767200,"Superprime","Unadjusted"
104,28551552528,"Superprime","Unadjusted"
105,27932066928,"Superprime","Unadjusted"
106,24200028336,"Superprime","Unadjusted"
107,21785589744,"Superprime","Unadjusted"
108,19025369472,"Superprime","Unadjusted"
109,18498383952,"Superprime","Unadjusted"
110,20224066416,"Superprime","Unadjusted"
111,19999313088,"Superprime","Unadjusted"
112,18722758896,"Superprime","Unadjusted"
113,18652756272,"Superprime","Unadjusted"
114,18537565008,"Superprime","Unadjusted"
115,18076520304,"Superprime","Unadjusted"
116,15756363696,"Superprime","Unadjusted"
117,18160475040,"Superprime","Unadjusted"
118,17180787552,"Superprime","Unadjusted"
119,16559403408,"Superprime","Unadjusted"
120,15429489552,"Superprime","Unadjusted"
121,14808309504,"Superprime","Unadjusted"
122,18081789024,"Superprime","Unadjusted"
123,17701619232,"Superprime","Unadjusted"
124,18020893920,"Superprime","Unadjusted"
125,18247353600,"Superprime","Unadjusted"
126,18833146512,"Superprime","Unadjusted"
127,18780516288,"Superprime","Unadjusted"
128,18104662944,"Superprime","Unadjusted"
129,19237471440,"Superprime","Unadjusted"
130,20920708752,"Superprime","Unadjusted"
131,20984770752,"Superprime","Unadjusted"
132,17185789104,"Superprime","Unadjusted"
133,17445501168,"Superprime","Unadjusted"
134,21122948688,"Superprime","Unadjusted"
135,18538477872,"Superprime","Unadjusted"
136,20531481984,"Superprime","Unadjusted"
137,20300880720,"Superprime","Unadjusted"
138,19750323264,"Superprime","Unadjusted"
139,22789789008,"Superprime","Unadjusted"
140,22754074320,"Superprime","Unadjusted"
141,21927923616,"Superprime","Unadjusted"
142,22753546944,"Superprime","Unadjusted"
