"month","volume","group","seasonal"
186,1506475824,"Near Prime","Unadjusted"
187,4046913168,"Near Prime","Unadjusted"
188,3001761648,"Near Prime","Unadjusted"
189,1411952400,"Near Prime","Unadjusted"
190,937551888,"Near Prime","Unadjusted"
191,1123391399.93483,"Near Prime","Unadjusted"
192,1408414534.11163,"Near Prime","Unadjusted"
193,1015361553.74578,"Near Prime","Unadjusted"
194,906368242.964026,"Near Prime","Unadjusted"
195,983041276.956467,"Near Prime","Unadjusted"
196,1172807598.42636,"Near Prime","Unadjusted"
197,1360422901.6621,"Near Prime","Unadjusted"
198,1370973911.81873,"Near Prime","Unadjusted"
199,3889388485.71825,"Near Prime","Unadjusted"
200,2941257111.75052,"Near Prime","Unadjusted"
201,1807245385.79546,"Near Prime","Unadjusted"
60,2073586800,"Prime","Unadjusted"
61,1598707200,"Prime","Unadjusted"
62,1783275072,"Prime","Unadjusted"
63,1561992480,"Prime","Unadjusted"
64,2085040800,"Prime","Unadjusted"
65,3161674944,"Prime","Unadjusted"
66,4282718784,"Prime","Unadjusted"
67,9951474864,"Prime","Unadjusted"
68,6930009936,"Prime","Unadjusted"
69,4214114352,"Prime","Unadjusted"
70,3391952544,"Prime","Unadjusted"
71,2733194928,"Prime","Unadjusted"
72,2843225184,"Prime","Unadjusted"
73,2304825456,"Prime","Unadjusted"
74,2609175024,"Prime","Unadjusted"
75,2451139152,"Prime","Unadjusted"
76,3581579856,"Prime","Unadjusted"
77,4660255728,"Prime","Unadjusted"
78,5223168096,"Prime","Unadjusted"
79,10532135760,"Prime","Unadjusted"
80,7027415616,"Prime","Unadjusted"
81,3793275504,"Prime","Unadjusted"
82,3039906432,"Prime","Unadjusted"
83,2238776496,"Prime","Unadjusted"
84,2868716688,"Prime","Unadjusted"
85,1871556912,"Prime","Unadjusted"
86,1838913600,"Prime","Unadjusted"
87,1672785744,"Prime","Unadjusted"
88,2040688224,"Prime","Unadjusted"
89,2472973248,"Prime","Unadjusted"
90,3292773552,"Prime","Unadjusted"
91,10063791456,"Prime","Unadjusted"
92,6498608880,"Prime","Unadjusted"
93,2840949408,"Prime","Unadjusted"
94,2165297280,"Prime","Unadjusted"
95,1642505136,"Prime","Unadjusted"
96,2795121648,"Prime","Unadjusted"
97,1963563984,"Prime","Unadjusted"
98,1417745808,"Prime","Unadjusted"
99,1332536064,"Prime","Unadjusted"
100,1602041808,"Prime","Unadjusted"
101,1599086400,"Prime","Unadjusted"
102,2627306304,"Prime","Unadjusted"
103,9768729360,"Prime","Unadjusted"
104,7330427376,"Prime","Unadjusted"
105,3681821808,"Prime","Unadjusted"
106,1833958320,"Prime","Unadjusted"
107,1704607872,"Prime","Unadjusted"
108,2601587328,"Prime","Unadjusted"
109,1623670992,"Prime","Unadjusted"
110,1356160848,"Prime","Unadjusted"
111,1289039040,"Prime","Unadjusted"
112,1867224240,"Prime","Unadjusted"
113,1670972256,"Prime","Unadjusted"
114,2384355456,"Prime","Unadjusted"
115,9901347648,"Prime","Unadjusted"
116,7126973664,"Prime","Unadjusted"
117,3167369520,"Prime","Unadjusted"
118,1731826608,"Prime","Unadjusted"
119,1471260144,"Prime","Unadjusted"
120,2443845072,"Prime","Unadjusted"
121,1453581360,"Prime","Unadjusted"
122,1417167600,"Prime","Unadjusted"
123,1257307200,"Prime","Unadjusted"
124,1556123568,"Prime","Unadjusted"
125,1696856208,"Prime","Unadjusted"
126,1874249184,"Prime","Unadjusted"
127,8977029168,"Prime","Unadjusted"
128,7027548144,"Prime","Unadjusted"
129,2683964112,"Prime","Unadjusted"
130,1514205600,"Prime","Unadjusted"
131,1238926464,"Prime","Unadjusted"
132,2116005264,"Prime","Unadjusted"
133,1366938432,"Prime","Unadjusted"
134,1205060400,"Prime","Unadjusted"
135,1601502624,"Prime","Unadjusted"
136,1855203024,"Prime","Unadjusted"
137,1875691632,"Prime","Unadjusted"
138,2775581616,"Prime","Unadjusted"
139,10904530272,"Prime","Unadjusted"
140,6457680912,"Prime","Unadjusted"
141,2214517008,"Prime","Unadjusted"
142,1673378832,"Prime","Unadjusted"
143,1398922176,"Prime","Unadjusted"
